DateTime,AddedIPs,RemovedIPs
1582486083,72,1
1582486212,511,0
1582486924,40,99
1582487297,6,6
1582488605,174,59
1582489209,11,1
1582490524,209,77
1582491124,11,6
1582491719,141,40
1582493062,7,8
1582493104,132,1
1582494964,12,7
1582496891,319,158
1582497723,158,99
1582498894,1,8
1582499643,149,66
1582500735,11,7
1582501218,94,109
1582502652,108,0
1582502850,55,43
1582504586,8,5
1582504924,75,98
1582506503,5,4
1582506603,53,45
1582508415,7,3
1582509365,100,95
1582510344,12,5
1582510505,31,50
1582511283,25,1
1582512258,8,3
1582512603,29,105
1582514171,8,7
1582515004,64,104
1582516111,29,21
1582516564,20,0
1582518009,8,4
1582518855,66,130
1582519935,8,5
1582521867,71,82
1582522924,58,102
1582523793,10,7
1582524026,44,44
1582525688,6,6
1582526419,75,92
1582527632,65,56
1582529567,76,10
1582530016,72,107
1582531458,9,6
1582532044,161,53
1582533380,4,2
1582533724,127,102
1582535296,9,7
1582535404,125,38
1582537212,15,5
1582537323,128,97
1582539149,11,6
1582539243,108,51
1582541047,3,6
1582541748,175,114
1582542973,9,400
1582544906,159,136
1582545318,50,31
1582546813,656,0
1582547918,117,112
1582548726,9,9
1582549041,45,15
1582550665,13,7
1582551757,137,122
1582552566,12,9
1582553643,114,34
1582554503,15,9
1582555511,316,565
1582556411,8,12
1582556870,55,83
1582558358,6,6
1582560254,46,75
1582560843,103,84
1582561683,62,0
1582562173,11,5
1582563306,111,87
1582564107,16,4
1582564806,90,53
1582565282,39,0
1582566015,8,6
1582567933,10,4
1582568043,156,141
1582568883,34,0
1582570112,52,92
1582570973,53,40
1582572006,15,4
1582572317,74,0
1582573932,6,2
1582574163,129,91
1582575860,69,51
1582576210,0,768
1582577104,68,103
1582577773,16,8
1582578604,267,50
1582579688,20,7
1582580848,282,95
1582581624,15,4
1582582203,153,52
1582583528,11,7
1582584311,94,1
1582585459,144,105
1582586106,73,83
1582587386,20,5
1582587616,117,103
1582589305,136,0
1582589703,157,49
1582591212,7,10
1582591325,91,91
1582593159,16,5
1582595051,268,150
1582595762,61,0
1582596977,21,8
1582598903,136,128
1582600810,5,3
1582601421,183,122
1582602725,8,6
1582603805,132,71
1582604665,22,6
1582605004,62,57
1582606565,19,5
1582608491,175,79
1582609323,100,74
1582610420,19,6
1582610572,75,47
1582612334,6,2
1582613118,127,95
1582614497,36,6
1582614918,54,54
1582615683,49,0
1582616408,16,2
1582617003,56,78
1582618339,10,7
1582620251,138,63
1582620963,90,112
1582622410,14,10
1582622883,91,57
1582624352,10,2
1582624830,75,142
1582626262,80,7
1582627218,49,110
1582628165,18,8
1582629002,75,51
1582630331,14,373
1582630431,75,77
1582632250,186,0
1582632842,117,73
1582634179,10,6
1582636098,168,172
1582638006,96,85
1582638125,778,540
1582639946,10,9
1582641005,115,150
1582641848,10,9
1582643767,10,8
1582645324,152,283
1582645699,5,10
1582646164,22,255
1582647616,7,7
1582648503,76,132
1582649529,8,10
1582651449,95,93
1582652037,44,65
1582653376,14,10
1582654204,108,84
1582655287,16,6
1582656126,72,85
1582657209,15,12
1582657802,53,42
1582659138,12,11
1582659723,87,177
1582661307,17,9
1582661642,74,109
1582663209,13,7
1582664194,122,199
1582665130,10,6
1582665318,79,115
1582667059,20,10
1582668968,115,192
1582670103,232,277
1582670889,16,5
1582671630,108,71
1582672814,14,12
1582674733,157,88
1582676043,85,31
1582676659,185,0
1582677303,73,60
1582678569,10,7
1582679988,570,272
1582680489,74,44
1582682428,152,77
1582683242,50,27
1582684332,47,7
1582684923,33,60
1582686499,10,13
1582686553,59,32
1582688411,9,7
1582689303,135,69
1582690343,8,5
1582690802,0,510
1582691283,86,42
1582692248,9,9
1582692903,70,73
1582694182,11,4
1582696094,172,119
1582697643,97,55
1582698006,16,3
1582699322,77,120
1582699940,15,9
1582701243,78,87
1582702088,12,15
1582702504,49,130
1582704008,13,9
1582704139,65,148
1582704843,33,1
1582705943,12,8
1582705988,59,130
1582707852,9,6
1582708504,138,131
1582709768,7,7
1582709848,53,130
1582711703,8,11
1582712042,88,161
1582713608,14,5
1582713616,59,193
1582715534,9,528
1582715704,101,77
1582717461,13,9
1582719637,413,138
1582720926,65,58
1582721540,15,7
1582722843,78,82
1582723451,7,16
1582723683,41,1
1582724523,40,105
1582725378,14,12
1582726063,56,53
1582727296,11,12
1582727583,560,255
1582729222,81,70
1582729995,36,41
1582731133,41,4
1582732564,65,474
1582733064,17,19
1582733643,49,361
1582734483,37,2
1582734966,8,10
1582735323,38,157
1582736907,7,22
1582736992,57,71
1582738808,17,4
1582738923,70,111
1582740730,8,18
1582741658,114,66
1582742664,38,161
1582744570,70,89
1582745282,36,0
1582746485,8,9
1582746603,37,107
1582748418,9,13
1582749723,113,461
1582750325,12,8
1582751643,108,161
1582752247,16,6
1582752482,76,0
1582754175,19,9
1582756086,199,389
1582756923,86,237
1582758012,15,18
1582758910,374,637
1582759941,5,12
1582760226,84,175
1582761850,242,1
1582762202,132,158
1582763770,20,0
1582765711,166,197
1582766043,75,110
1582767610,12,7
1582767616,81,166
1582769545,7,13
1582769645,114,90
1582771449,8,9
1582771510,63,131
1582771889,59,40
1582772429,18,87
1582773371,42,9
1582775306,58,129
1582775703,69,43
1582777206,11,19
1582778703,141,263
1582779127,1,18
1582780443,93,121
1582781061,11,12
1582782018,90,165
1582782968,11,15
1582784043,116,83
1582784885,7,9
1582785615,91,151
1582786819,25,7
1582787404,101,79
1582788797,2,11
1582789324,89,151
1582790896,4,11
1582791243,101,79
1582792808,7,9
1582794011,88,120
1582794745,103,120
1582795518,63,1
1582796648,6,7
1582796703,50,134
1582798568,12,9
1582798839,80,57
1582799454,80,148
1582800500,8,11
1582800603,62,41
1582802410,15,452
1582802882,123,86
1582804036,64,112
1582804325,12,7
1582805243,56,72
1582806261,214,0
1582806904,58,85
1582808165,13,10
1582808355,87,100
1582810084,7,8
1582810939,130,115
1582812021,49,9
1582812903,51,64
1582813929,57,12
1582814522,46,105
1582815363,41,2
1582816113,10,9
1582816503,69,49
1582818008,9,8
1582818128,91,67
1582819930,11,6
1582820883,165,58
1582821861,79,114
1582823770,68,80
1582823964,1602,1020
1582825687,13,12
1582827243,173,165
1582827616,7,14
1582828083,53,0
1582829525,264,13
1582831448,151,147
1582832522,95,120
1582833377,7,9
1582833847,59,78
1582835305,15,5
1582837215,77,14
1582838044,366,198
1582839139,11,6
1582839341,88,92
1582841047,12,3
1582841702,1337,115
1582842966,12,10
1582843323,115,154
1582844904,9,10
1582845242,140,58
1582846810,11,8
1582847703,442,141
1582848986,291,86
1582850892,104,125
1582851997,114,120
1582852820,9,264
1582853282,61,0
1582854724,11,8
1582854963,66,124
1582856103,50,59
1582856892,6,9
1582857723,72,140
1582858814,5,7
1582859643,69,68
1582860743,9,6
1582860903,59,93
1582862664,16,10
1582863303,45,36
1582864568,61,68
1582866494,127,147
1582866843,47,77
1582867682,32,0
1582868427,9,5
1582868523,69,134
1582869371,56,1
1582870335,11,16
1582870503,69,55
1582872248,9,16
1582872963,122,121
1582874180,9,10
1582876092,134,168
1582878019,10,7
1582878610,95,104
1582879949,67,10
1582880163,71,137
1582881847,7,9
1582882923,123,181
1582883777,15,8
1582884365,62,64
1582885685,10,9
1582886715,62,1
1582887620,55,588
1582888443,56,64
1582889543,42,10
1582890902,51,111
1582891706,222,0
1582892103,45,59
1582893607,13,15
1582893911,61,100
1582895530,17,8
1582895711,144,1115
1582896483,53,0
1582897460,7,9
1582897612,77,108
1582899367,10,9
1582901540,175,135
1582901703,73,27
1582902903,69,54
1582903446,7,8
1582904523,98,134
1582905383,7,7
1582906443,108,66
1582907285,9,10
1582907788,99,66
1582909348,22,4
1582910103,172,88
1582910883,53,0
1582911367,14,13
1582911723,50,112
1582913299,19,8
1582913402,121,51
1582915212,8,16
1582915511,1604,763
1582915876,84,98
1582917136,63,65
1582917243,13,1
1582919057,8,4
1582920971,177,182
1582921550,59,0
1582922523,44,143
1582923132,9,13
1582924203,96,75
1582925044,17,9
1582926123,110,134
1582926977,19,10
1582928043,116,71
1582928884,10,6
1582929426,60,101
1582929911,256,0
1582930814,15,14
1582931703,145,95
1582932742,10,8
1582932903,86,104
1582934653,205,0
1582935317,148,117
1582936571,105,117
1582936923,17,41
1582938502,20,9
1582938511,91,61
1582938910,256,0
1582940413,70,13
1582940523,42,130
1582941363,40,1
1582942332,7,8
1582942673,47,64
1582944261,4,6
1582946175,175,179
1582948093,86,134
1582949404,83,66
1582950021,7,12
1582950604,77,89
1582951927,7,2
1582953005,93,119
1582953847,11,12
1582954923,112,125
1582955778,12,10
1582956602,100,78
1582957686,6,9
1582958523,100,115
1582959615,8,22
1582959624,43,66
1582961540,7,7
1582962016,105,128
1582962963,32,0
1582963709,11,6
1582964042,46,75
1582965609,10,9
1582965723,55,114
1582967531,8,11
1582969463,130,68
1582970103,61,132
1582971368,11,11
1582972083,83,63
1582972923,43,105
1582973289,7,11
1582974842,87,74
1582975463,14,461
