DateTime,AddedIPs,RemovedIPs
1581967482,1,326
1581969400,1,804
1581971301,20,2453
1581973482,7,1435
1581975386,1,1591
1581977357,24,1244
1581979219,1,1568
1581981143,2,1515
1581983080,26,1747
1581984985,0,1434
1581986917,1,1630
1581988825,18,1954
1581990778,12,1784
1581992681,6,1288
1581994573,3,1635
1581996504,5,1232
1581999614,11,2247
1582001531,0,1694
1582003481,6,1497
1582005374,4,1895
1582007296,6,1658
1582009393,26,1198
1582011395,16,18
1582013330,5,3
1582015219,2,1
1582017162,3,19
1582019056,1,14
1582020991,2,25
1582022917,6,24
1582024812,1,25
1582026767,3,7
1582028685,25,0
1582030572,1,0
1582032492,4,5
1582034652,14,1
1582036622,7,25
1582038514,6,1
1582040416,2,0
1582042352,1,2
1582044255,14,0
1582046190,15,4
1582048114,4,0
1582050015,2,30
1582051952,1,3
1582053877,1,2
1582055775,4,1
1582057693,6,20
1582059710,3,8
1582061540,0,1
1582063538,3,24
1582065375,1,2
1582067558,3,2
1582069459,1,26
1582071374,23,0
1582073335,1,1
1582075212,1,19
1582077132,3,13
1582079069,3,7
1582080973,3,2
1582082928,14,6
1582085000,2,4
1582086992,1,6
1582088903,2,2
1582090828,0,7
1582092755,2,5
1582094655,0,2
1582096578,3,31
1582098512,4,17
1582100413,2,3
1582102332,1,0
1582104258,5,4
1582106172,2,1
1582108111,3,2
1582110201,3,5
1582112183,0,2
1582114109,1,4
1582116014,1,28
1582117939,5,2
1582119870,5,14
1582121773,4,5
1582123695,4,4
1582125624,14,5
1582127531,28,3
1582129454,2,2
1582131405,4,26
1582133292,1,3
1582135305,1,5
1582137156,4,0
1582139096,2,0
1582141239,0,2
1582143139,2,5
1582145071,3,4
1582146989,2,2
1582149151,2,3
1582151180,6,1
1582152991,1,2
1582154892,3,4
1582158011,4,23
1582159950,3,1
1582161869,6,1
1582163775,0,5
1582168005,6,4
1582170032,7,14
1582171939,0,2
1582173874,0,3
1582175789,1,1
1582177939,1,1
1582179874,0,1
1582181808,2,2
1582183711,0,5
1582185815,3,2
1582187775,0,1
1582189711,3,5
1582191619,2,2
1582193825,0,4
1582195700,1,5
1582197639,1,0
1582199544,1,1
1582201463,2,1
1582203395,1,3
1582205298,0,9
1582208178,3,4
1582210103,6,4
1582212056,5,15
1582213937,4,27
1582215857,0,2
1582217795,2,2
1582219698,2,1
1582221875,1,0
1582223775,2,4
1582225958,3,2
1582227854,3,0
1582229775,1,3
1582231715,3,2
1582233617,5,2
1582235548,0,2
1582237469,2,7
1582239370,3,1
1582241291,2,2
1582243436,0,2
1582245421,3,6
1582247309,5,3
1582249216,1,3
1582251147,3,1
1582253057,1,6
1582254977,1,4
1582256914,1,4
1582258812,1,1
1582260746,0,2
1582262679,1,6
1582264573,2,1
1582266813,2,3
1582270815,2,2
1582272749,2,3
1582274653,3,2
1582276632,0,3
1582278539,1,3
1582280424,4,1
1582282343,2,1
1582284259,0,2
1582286190,2,4
1582288126,2,3
1582290341,5,3
1582292190,2,1
1582294107,1,1
1582296020,4,8
1582297978,3,6
1582299872,2,5
1582301775,3,2
1582303716,7,3
1582305612,5,2
1582307550,2,0
1582309473,7,0
1582311390,0,3
1582313296,2,0
1582315518,2,5
1582317390,3,2
1582320271,2,4
1582322198,5,1
1582324096,6,4
1582326083,0,1
1582327934,0,1
1582329787,2,0
1582331788,0,4
1582333703,0,5
1582335620,1,0
1582337551,482,1
1582339460,1,1
1582341379,2,1
1582343312,1,0
1582345224,3,2
1582347132,6,0
1582349075,3,2
1582351001,2,0
1582352914,5,0
1582354989,1,0
1582356990,6,0
1582360876,1,1
1582363003,7,0
1582364902,2,1
1582366829,3,3
1582370657,6,0
1582374504,1,1
1582376644,1,2
1582378612,6,1
1582382424,2,2
1582384342,0,2
1582386270,5,1
1582388205,1,2
1582390099,2,5
1582392027,0,1
1582393954,268,2
1582395885,598,3
1582397788,2319,0
1582399694,1615,0
1582401793,1628,0
1582403772,1401,1
1582405722,1172,0
1582407654,1698,0
1582409540,1420,2
1582411474,1669,4
1582413380,1444,0
1582415326,1960,0
1582417221,1726,2
1582419132,1565,0
1582421073,1450,0
1582422980,1650,250
1582424895,1486,286
1582427153,1625,5
1582429040,1469,0
1582430925,1178,2
1582432817,1749,8
1582434754,2076,0
1582436657,1094,4
1582438583,6,4
1582440517,2,2
1582442426,4,3
1582444338,6,2
1582446271,3,0
1582448199,8,3
1582450094,4,5
1582452301,4,0
1582454193,1,0
1582456108,0,4
1582458078,2,2
1582459982,3,1
1582461886,0,1
1582463793,0,3
1582465716,8,3
1582467617,2,1
1582469538,2,1
1582471518,2,2
1582473395,3,4
1582475311,3,0
1582477474,1,0
1582479391,3,23
1582481313,2,445
1582483276,1,1405
1582485159,4,2321
1582487078,0,1319
1582488984,4,1469
1582490917,1,1387
1582492844,4,1123
1582494740,7,1815
1582496670,1,1467
1582498573,3,1647
1582500493,0,1543
1582503373,11,2751
1582505329,0,1630
1582507237,0,1368
1582509131,0,1623
1582511068,1,1553
1582512985,2,1647
1582515142,5,1378
1582517092,1,1290
1582518989,2,1777
1582520907,10,1856
1582522820,4,1429
1582524748,9,6
1582526660,3,5
1582528606,3,4
1582530522,14,8
1582532417,0,3
1582534336,4,9
1582536270,3,3
1582538193,1,2
1582540135,0,3
1582542166,7,0
1582544185,1,3
1582546095,3,3
1582548014,3,0
1582549951,5,0
1582552163,10,8
1582554049,0,2
1582555950,1,2
1582557859,1,2
1582559795,3,3
1582561695,3,3
1582563718,2,1
1582565563,2,1
1582567502,1,2
1582569373,3,2
1582571302,4,4
1582573216,3,0
1582575154,2,3
1582577059,3,3
1582578974,5,1
1582580913,1,9
1582582810,1,3
1582584729,0,5
1582586671,5,0
1582588573,0,8
1582590493,3,2
1582592548,1,2
1582594606,0,1
1582596500,1,0
1582598414,1,3
1582600344,1,3
1582602256,1,2
1582606334,2,10
1582608271,0,6
1582610171,1,1
1582612102,0,12
1582614159,0,1
1582616189,0,18
1582618093,2,2
1582620017,1,2
1582621951,0,5
1582623882,0,1
1582626020,1,0
1582627932,0,3
1582629885,1,3
1582631775,5,3
1582633690,2,4
1582636604,7,5
1582638528,2,8
1582640423,0,1
1582642332,2,1
1582646212,0,3
1582648126,0,4
1582650270,1,2
1582652174,2,2
1582654106,4,1
1582656013,1,3
1582657935,2,4
1582659866,0,1
1582661787,3,4
1582663715,3,3
1582665626,2,2
1582667572,1,3
1582669456,2,0
1582671382,3,0
1582673295,1,2
1582675383,0,2
1582677382,3,2
1582681210,2,1
1582683145,3,1
1582685061,0,1
1582686974,1,1
1582688906,0,1
1582690810,2,3
1582692811,581,1
1582694706,2,0
1582696576,2,0
1582698551,2,1
1582704315,2,2
1582706176,2,1
1582708110,4,0
1582710011,1,0
1582711937,2,0
1582713867,0,1
1582715777,1,0
1582717697,1,1
1582719692,1,2
1582721553,1,5
1582723468,0,1
1582725390,0,2
1582727330,1,1
1582729490,15,2
1582733293,1,0
1582735234,4,0
1582737233,17,1
1582739073,9,1
1582740977,5,6
1582742900,1,0
1582744826,1,1
1582746739,0,1
1582748666,1,3
1582750587,7,0
1582752493,12,3
1582754613,3,1
1582756575,5,2
1582758521,5,1
1582760414,2,1
1582762397,14,1
1582764277,11,1
1582766210,1,0
1582768111,0,2
1582770017,2,3
1582771936,1,0
1582773869,2,1
1582775775,3,0
1582777697,1,3
1582779753,1,24
1582781786,0,2
1582783692,0,3
1582785611,1,1
1582789455,4,0
1582791391,0,2
1582793309,0,2
1582795211,0,2
1582797154,3,0
1582799067,2,0
1582800971,3,3
1582802890,1,1
1582806026,6,2
1582807945,3,1
1582809868,7,0
1582811772,3,1
